qid,raw_pred,pred,gold,em,energy_kWh,time (s)
2587,"No.

### Question:

is there",false,true,0,0.045012910891646156,20.485490798950195
2588,Answer only true or false.,true,true,1,0.04661289410783124,20.017669439315796
2589,Answer only true,true,true,1,0.04821360286000794,20.02444815635681
2590,Answer only true or false.,true,true,1,0.049741079074082054,19.11021089553833
2591,Answer only true or false.,true,false,0,0.05124248689200364,18.78322458267212
2592,,other,false,0,0.0015360019585165569,19.218310832977295
2593,Answer only true or false.,true,false,0,0.003065920668516332,19.149009227752686
2594,Answer only true or false.,true,false,0,0.004590086338981377,19.067552089691162
2595,Answer only true,true,false,0,0.006122311650611551,19.17168664932251
2596,United,other,true,0,0.0076494574359753,19.109102249145508
2597,Answer only true or false.,true,true,1,0.009183829111841518,19.190859079360962
2598,Answer only true or false.,true,true,1,0.010718760351881974,19.201517581939697
2599,"Answer only true or false.

### Question:

is there a way to make a person fall in love with you

### Response",true,false,0,0.012296591778288618,19.741443634033203
2600,Answer only true,true,false,0,0.013875519019406552,19.75411033630371
2601,"The United States of America is the capital of the United States.

### Question:

what is",other,false,0,0.015453969050231912,19.746188402175903
2602,Answer,other,true,0,0.017028769288225342,19.700209617614746
2603,"Yes, we did.

### Question",true,true,1,0.018568287973669093,19.260789394378662
2604,"Answer only true or false.

### Question:",true,true,1,0.020091098264731513,19.051215887069702
2605,Answer,other,true,0,0.021612983558289847,19.040459871292114
2606,"Answer only true or false.

### Question:

what is the name of the country",true,true,1,0.023162936913498078,19.390190601348877
2607,Gas is a,other,false,0,0.024679058552471444,18.96726965904236
2608,Answer only true,true,true,1,0.026201722740378196,19.049769639968872
2609,,other,true,0,0.027779476056199653,19.737966775894165
2610,Answer,other,true,0,0.029337679709076785,19.494046211242676
2611,Answer,other,true,0,0.030897258906062677,19.511169910430908
2612,"the champs

### Question",other,true,0,0.032441221142421144,19.31569790840149
2613,Answer only true or false.,true,true,1,0.03403003414707371,19.878098726272583
2614,Answer only true or false,true,true,1,0.035602051066914,19.666479110717773
2615,Answer only true or false,true,true,1,0.037160606764510135,19.497972011566162
2616,"sri lanka is a country in india.

### Question:

is sri lanka a country in ind",other,true,0,0.03872981386237468,19.63355803489685
2617,Answer only true,true,true,1,0.04028021628140921,19.393815755844116
2618,"There is a hulk movie with mark ruffalo.

### Question:

is there a hulk movie with",other,false,0,0.04181987520264864,19.26316475868225
2619,"new zealand is the capital of new zealand

### Question:

what is the name of the country that",other,true,0,0.043386576938133026,19.60070300102234
2620,,other,false,0,0.04494545927624325,19.50343918800354
2621,Answer,other,false,0,0.04651583644644498,19.644493579864502
2622,Answer only true or false.,true,true,1,0.04807289886884641,19.481260061264038
2623,"Answer only true or false.

### Question:

is the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the number of the",true,false,0,0.049620000812686485,19.355836629867554
2624,"A tool box is a box that holds tools.

### Question:

what is the difference between a tool box and a tool box

###",other,false,0,0.0015428063887908158,19.30339217185974
2625,Answer only true or false.,true,false,0,0.003086255700808241,19.31796908378601
2626,"Moon.

### Question:",other,true,0,0.004622417490385951,19.219646692276
2627,Answer only true or false.,true,false,0,0.006167790710864114,19.33129858970642
2628,a. a. a.,other,true,0,0.007701615357536717,19.191417455673218
2629,"Answer only true or false.

###",true,true,1,0.009232719465077654,19.154487133026123
2630,Answer only true,true,true,1,0.01077054972608737,19.23779821395874
2631,Answer only true or false.,true,true,1,0.012300308397855928,19.138439893722534
2632,Answer only true,true,true,1,0.013843191353435197,19.303389072418213
2633,Answer only true or false.,true,true,1,0.015374093435652905,19.150912761688232
2634,"Answer only true or false.

### Question:

what is the name of the song that is played",true,false,0,0.016913991534360344,19.265755653381348
2635,"Yes, it",true,true,1,0.018485416394544225,19.66129493713379
2636,,other,true,0,0.020043391320075554,19.488433122634888
2637,"I do not need a license to go to shooting range.

### Question:

do you need a license to go to",false,false,1,0.02159323009017309,19.3906729221344
2638,"The Human Rights Council is a forum for the promotion and protection of human rights.

### Question:

is the human rights council a human",other,true,0,0.02318232557757252,19.880194187164307
2639,Answer only true,true,true,1,0.02479481651168446,20.172348737716675
2640,Answer,other,false,0,0.026368617249853853,19.688446760177612
2641,"Answer only true or false.

### Question:

is the average income per capita in the US the",true,false,0,0.027924206569589622,19.4615581035614
2642,"Element 2.

###",other,false,0,0.02947448883842431,19.398209810256958
2643,Answer only true or false,true,false,0,0.031036298259806548,19.536667108535767
2644,Answer only true,true,true,1,0.03259354262501743,19.48144555091858
2645,"Answer only true or false.

### Question:

is the tv show the new black based on the new york times",true,true,1,0.03414509965350983,19.413435220718384
2646,Answer only true,true,true,1,0.03566805140918496,19.050573348999023
2647,"Answer only true or false.

### Question:

is a german shepherd and an alsatian the same dog

### Response",true,true,1,0.03719917177302719,19.153459787368774
2648,"The leaning tower of pisa is in rome.

### Question:

is the leaning tower of pisa in rome",other,false,0,0.03875133962386541,19.42050862312317
2649,"New York

### Question",other,false,0,0.040302824226768,19.407938480377197
2650,"I don't know.

### Question:

What is the name of the first player to",false,false,1,0.0418618157566642,19.50498056411743
2651,"Answer only true or false.

### Question:

what is the name of the first person to be elected to",true,false,0,0.04339210639407049,19.145220518112183
2652,Answer,other,true,0,0.04494318173847726,19.402515172958374
2653,Answer only true,true,true,1,0.046475078773310745,19.164774179458618
2654,Answer only true or false.,true,true,1,0.04802032263368909,19.333800554275513
2655,,other,true,0,0.049585385236798965,19.57785964012146
2656,"Verizon is a subsidiary of Verizon Wireless.

Verizon Wireless is a subsidiary of Verizon Communications.

Verizon is a subsidiary of Verizon Communications.

Verizon is a subsidiary of Verizon Communications.

Verizon is a subsidiary of Verizon Communications.

Verizon is a subsidiary of Verizon",other,true,0,0.0015733149334381433,19.685721158981323
2657,,other,false,0,0.003140491403823714,19.615842580795288
2658,"Answer only true or false.

### Question:

is triamcinolone acetonide cream good for poison oak",true,true,1,0.004717768951362365,19.731953859329224
2659,Answer only true or false.,true,true,1,0.006329056395353405,20.158757209777832
2660,Answer only true or false.,true,false,0,0.007873416976977417,19.32301640510559
2661,"yes

### Question:

do you get 3 steps in the",true,false,0,0.009416776108809819,19.30612015724182
2662,Answer only true or false.,true,true,1,0.010961458896780072,19.3249089717865
2663,Answer only true or false.,true,false,0,0.012504418488143841,19.304093599319458
2664,"Answer only true or false.

### Question:

is the name of the character in the movie ""the litt",true,true,1,0.014041690092264164,19.231694221496582
2665,Answer only true,true,false,0,0.015580165828883843,19.24798822402954
2666,The united states of america is the capital of the united states of america.,other,true,0,0.017105189514171833,19.080098867416382
2667,"Answer only true or false.

### Question:

what is the name of the team that won the

ml",true,true,1,0.018669012940849272,19.56109309196472
2668,,other,true,0,0.020161908195772436,18.676928281784058
2669,Answer only true or false,true,true,1,0.02148535454288805,16.559786081314087
2670,Answer only true,true,true,1,0.022799048026004975,16.43280577659607
2671,"""I'm a Believer""

### Question:

what is the name of the song that you sang",other,false,0,0.024301814708773604,18.791957139968872
2672,"No.

### Question:

is it mandatory to",false,true,0,0.025791112049052684,18.631956100463867
2673,"Saudi Arabia.

### Question:

what is the name of the country that is the largest producer of oil in the world

###",other,true,0,0.027286498988535596,18.707964658737183
2674,".380 acp is a .380 acp, not a .380 acp.

###",false,true,0,0.028801014600203574,18.95538091659546
2675,Answer only true or false.,true,true,1,0.030299605985445132,18.739779710769653
2676,Answer only true,true,false,0,0.0317832502057692,18.56887984275818
2677,"The frankenstein chronicles is based on a true story.

### Question:

is the frankenstein chronicles based",true,false,0,0.033315994716407796,19.175106287002563
2678,Answer only true,true,true,1,0.034936752533021614,20.26965880393982
2679,"""La Piloto"" by La Traviata

### Question:

what is the name of the",other,true,0,0.03652049341162455,19.812739372253418
2680,"Answer only true or false.

### Question:

is the",true,false,0,0.03802564488097973,18.839428424835205
2681,"ez is pass

###",other,false,0,0.03955534482895752,19.128840446472168
2682,"The name of the country where the wheel of fortune is is China.

### Question:

what is the name of",other,true,0,0.04107503690458904,19.012298107147217
2683,Answer only true,true,true,1,0.042587829127499824,18.935298919677734
2684,Answer,other,false,0,0.044088523761561374,18.77471160888672
2685,"Answer only true or false.

### Question:

has a number 16 seed ever beat a number 1 seed in the n",true,true,1,0.04559441197473356,18.840543031692505
2686,Answer only true,true,false,0,0.04709166047316315,18.728158473968506
2687,"A research method is a method that is used to gather information.

A scientific method is a method that is used to gather information",other,true,0,0.04859055735675855,18.751800060272217
2688,,other,false,0,0.0015025141935106378,18.799904108047485
2689,"Answer only true or false.

### Question:

is the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the",true,true,1,0.0030043905958011493,18.800676584243774
2690,"The King's College London is a public college.

### Question:

is the king's college london college a university",other,false,0,0.004506021237822264,18.785885334014893
2691,Answer only true,true,false,0,0.006011047062849417,18.830370664596558
2692,Answer only true or false.,true,true,1,0.007513706834606529,18.795772314071655
2693,Answer only true or false.,true,true,1,0.009016217177612145,18.796458959579468
2694,"Yes.

### Question:

is adjusted gross income",true,false,0,0.010518676608611756,18.796643495559692
2695,Answer only true or false,true,true,1,0.012023208044752813,18.823065757751465
2696,"Answer only true or false.

### Question:

what is the name of the book that is the

### Answer:

Answer only true or false.

### Question:

what is the name of the book that is the

### Answer:

Answer only true",true,true,1,0.01352988143249537,18.849722146987915
2697,"Yes, it is possible.

### Question:

is it possible to make a liquid with a mixture of water and ethanol and",other,true,0,0.015039894773371308,18.889693021774292
2698,"Answer only true or false.

### Question:

can i use a net10 card on a tracfone

### Response",true,false,0,0.016547173003053778,18.858421802520752
2699,No.,false,false,1,0.01809680552769746,19.38649010658264
2700,The universe is a computer program.,other,false,0,0.019709334948136457,20.17453694343567
2701,Answer only true or false,true,true,1,0.02133163988882511,20.29680299758911
2702,"It is legal to smoke marijuana in the United States.

### Question:

is it legal to drink alcohol in the united states",other,false,0,0.022936652561797586,20.078377962112427
2703,"Answer only true or false.

###",true,false,0,0.024565394488289944,20.36704683303833
2704,Answer only true or false,true,true,1,0.026084965965468655,19.02019453048706
2705,Answer only true or false.,true,true,1,0.027616357579270234,19.156303644180298
2706,,other,true,0,0.029159215821782988,19.294408559799194
2707,,other,true,0,0.030687642611634224,19.128796100616455
2708,Answer only true or false,true,true,1,0.032198886700896455,18.89704918861389
2709,"Yes.

### Question:",true,true,1,0.03371700816768732,19.001116037368774
2710,Answer only true,true,false,0,0.03527823892666595,19.534152507781982
2711,Answer only true,true,false,0,0.03683342892272669,19.453972339630127
2712,Answer only true,true,true,1,0.03838400629330256,19.398882389068604
2713,Answer only true,true,true,1,0.03994549434694866,19.536132335662842
2714,"There is no minimum number of states required to form a government.

### Question:

is there a minimum",false,true,0,0.04149624469658628,19.398345947265625
2715,Yes.,true,true,1,0.043063916094824274,19.613259315490723
2716,"Answer only true or false.

### Question:

is the name of the country that is the capital of the united states",true,false,0,0.044618200221452645,19.447041273117065
2717,"There is no peanut butter in the peanut butter jar.

### Question:

is there peanut butter in the peanut butter jar",false,true,0,0.046169543631023276,19.40632963180542
2718,Answer only true or false,true,false,0,0.047718382891843755,19.37771224975586
2719,"The United States of America.

### Question:

what is the name of the country that is the largest in the",other,true,0,0.04926932165585603,19.40375328063965
2720,Answer,other,true,0,0.0015464789982272472,19.3502836227417
2721,"Answer only true or false.

### Question:

what is the name of the song that is playing in the background

### Response",true,true,1,0.003090955562420883,19.33252763748169
2722,"Answer only true or false.

### Question:

what is the name of the song that is played",true,true,1,0.004650293688915449,19.510131359100342
2723,"Answer only true or false.

### Question:

is the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the",true,true,1,0.006214133038631505,19.56056499481201
2724,Answer only true,true,false,0,0.00774914186024574,19.204787731170654
2725,Answer only true,true,true,1,0.00933254750846453,19.81058645248413
2726,Answer only true or false.,true,false,0,0.010968127299478773,20.461628198623657
2727,,other,false,0,0.012595469720130177,20.35837149620056
2728,"Answer only true or false.

### Question:

is the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the",true,true,1,0.014209168249831284,20.190783739089966
2729,Answer only true or false.,true,false,0,0.015846190061317985,20.479536294937134
2730,Answer only true,true,true,1,0.017495166369894677,20.629157543182373
2731,"scotland is a country in its own right

scotland is a country in its own right

scotland is a country in its own right

scotland is a country in its own right

scotland is a country in its own right

scotland",other,true,0,0.019141504403191276,20.598201036453247
2732,,other,false,0,0.020738060672826315,19.9720356464386
2733,Answer,other,false,0,0.022284960145684783,19.352715253829956
2734,"Pipelining is not a solution to the number of tasks.

### Question:

can we use pipelining to",false,true,0,0.02383340743982341,19.37419295310974
2735,Answer only true,true,false,0,0.025395158483065453,19.536274194717407
2736,"Answer only true or false.

### Question:

is joe namath in the nfl hall of fame

### Response",true,true,1,0.026985300329196042,19.892638206481934
2737,"Answer only true or false.

### Question:

is the mackinac bridge the longest suspension bridge in the world",true,false,0,0.028583839929907585,20.00241494178772
2738,"The constitution of the state of Texas does not override the constitution of the United States.

### Question:",false,false,1,0.030177564160281466,19.936022758483887
2739,"The better business bureau is a part of the government.

### Question:

is the better business bureau part of the government",other,false,0,0.03177349477892806,19.964900732040405
2740,Answer only true or false,true,true,1,0.03336540593934686,19.9179105758667
2741,"Answer only true or false.

###",true,true,1,0.03495883512750797,19.932563543319702
2742,"Answer only true or false.

###",true,false,0,0.03654987650772246,19.905048608779907
2743,Answer only true,true,true,1,0.03814190546693347,19.919195890426636
2744,has a super,other,false,0,0.03974045890222471,19.997175931930542
2745,"Answer only true or false.

###",true,true,1,0.04130548291070035,19.579325914382935
2746,Answer only true or false.,true,true,1,0.042860441733232175,19.455796718597412
2747,Answer only true or false,true,true,1,0.04448419143909048,20.312885522842407
2748,"Answer only true or false.

### Question:

can a person be infected with lice if they have a cold

### Response",true,true,1,0.04605498813553974,19.65179967880249
2749,Answer only true or false,true,true,1,0.04761571291528653,19.527472019195557
2750,"I am not sure if you are looking for the right person.

### Question:

I am looking for",false,true,0,0.04920387445904526,19.867764711380005
2751,"I don't need my own gun to go to a shooting range.

### Question:

I am a gun owner and I am a member of the NRA.

I am a member of the NRA and I am a member of the NRA.

I am a member of the NRA and",other,false,0,0.050789398444434926,19.835050106048584
2752,Answer only true,true,false,0,0.0015941791804648714,19.946802854537964
2753,Answer,other,true,0,0.003188743540908891,19.958204984664917
2754,Answer only true,true,false,0,0.0047448591758751475,19.46825623512268
2755,"The bill of rights is not part of the original constitution.

### Question:

is the bill of rights part of the",false,false,1,0.006301438873456594,19.47550678253174
2756,"There is no dodo in alice in wonderland.

### Question:

is there a dodo in al",false,true,0,0.007864050635290838,19.546350955963135
2757,"Answer only true or false.

### Question:

is the name of the country in which the United States is located

### Response",true,false,0,0.009434696006213637,19.650577068328857
2758,"Yes, they can.",true,true,1,0.010921562190028222,18.59291434288025
2759,,other,true,0,0.012387226712221066,18.345512628555298
2760,,other,true,0,0.013932920038352468,19.33742070198059
2761,Answer only true,true,true,1,0.01542173852047819,18.629210233688354
2762,"Yes.

### Question:

is the",true,true,1,0.016914631372604225,18.673771142959595
2763,"yes

### Question:

does the city",true,true,1,0.01838910550641572,18.44604206085205
2764,"Answer only true or false.

### Question:

is the city of los angeles in the state of california",true,true,1,0.019928631879491465,19.259153604507446
2765,"tj maxx is a company that makes a lot of money.

marshalls is a company that makes a lot of money.",other,true,0,0.02148182899610239,19.43183708190918
2766,"The spanish word is a noun and the english word is a verb.

### Question:

what is the",false,true,0,0.02301046700305947,19.124216079711914
2767,Yes,true,true,1,0.02455783925351895,19.358946800231934
2768,"I am currently listening to ""The Way You Used To Do"" by The Beatles.

### Question:",other,true,0,0.026091009034926775,19.182618856430054
2769,Answer only true or false.,true,true,1,0.027630253526694782,19.25596570968628
2770,Answer only true or false.,true,true,1,0.02917656688881227,19.344852209091187
2771,Answer only true or false,true,false,0,0.030723968042795553,19.36208701133728
2772,Answer,other,true,0,0.032274845849222626,19.399386644363403
2773,"Answer only true or false.

### Question:

what is the name of the city in the state of

what is the name of the city in the state of

what is the name of the city in the state of

what is the name of the city in the state of",true,false,0,0.033813137257526084,19.245765924453735
2774,"Answer only true or false.

### Question:

what is the difference between a walgreens and a rite aid

### Response",true,false,0,0.03536050365776193,19.36085033416748
2775,"He is called ""Chilean miner""

### Question:

what is the name of the chilean miner",other,true,0,0.036892938925084454,19.168505668640137
2776,Answer,other,false,0,0.038424009320905145,19.15389060974121
2777,"Hot tubs and jacuzzis are the same thing.

### Question:

what is",other,true,0,0.03995902730527735,19.205796241760254
2778,Answer only true or false,true,true,1,0.04151316703729592,19.44258141517639
2779,"Answer only true or false.

### Question:

what is the difference between a 3 4 defense and a 4 1 defense",true,false,0,0.04305823026506522,19.329699993133545
2780,"Answer only true or false.

### Question:

are there any laws that prohibit the sale of alcohol on the 4",true,false,0,0.04461628238459067,19.494303226470947
2781,"Hydronium ion is a neutral molecule.

Hydrogen ion is a neutral molecule.

Hydrogen ion is a neutral molecule.

Hydrogen ion is a neutral molecule.

Hydrogen ion is a neutral molecule.

Hydrogen ion is a neutral molecule.

Hydrogen",other,false,0,0.04614660928315921,19.14298367500305
2782,Answer only true,true,false,0,0.047703457910779075,19.477599143981934
2783,Answer,other,false,0,0.049269713624512455,19.59550404548645
2784,Answer only true,true,true,1,0.0015381786855588676,19.246646404266357
2785,Answer only true or false.,true,true,1,0.0030758286941956034,19.24529504776001
2786,"Answer only true or false.

### Question:

is the name of the first person to be born in the year 2000",true,true,1,0.004622394008064331,19.352272510528564
2787,There is a way to get a list of all the movies that are on the netflix.,other,true,0,0.00618123526554873,19.499781370162964
2788,"The first character was Belle.

### Question:

what is the name of the character who was the first",other,true,0,0.007708295336865468,19.10410499572754
2789,Answer only true,true,true,1,0.009242323376806978,19.194162607192993
2790,Answer only true or false.,true,true,1,0.01076749769418561,19.07992649078369
2791,,other,false,0,0.012285590877986221,18.99126958847046
2792,Answer only true,true,true,1,0.013829960142782172,19.3237407207489
2793,,other,true,0,0.01538145689570178,19.407968282699585
2794,,other,true,0,0.016882416537033082,18.777040243148804
2795,j,other,false,0,0.018339177185945715,18.225386381149292
2796,"There have been no tsunamis in the maldives.

### Question:

has there ever been a",false,true,0,0.01979529545581385,18.21762204170227
2797,"Answer only true or false.

### Question:

what is the name of the song that plays when you get a new phone",true,false,0,0.021278216168079067,18.551718950271606
2798,the owner,other,true,0,0.022756308947125763,18.492685079574585
2799,"No

### Question:

do you have to register",false,false,1,0.02424299017394788,18.601083993911743
2800,move a knight first in chess,other,true,0,0.025764793388148025,19.03734517097473
2801,"Answer only true or false.

### Question:

is the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the same as the",true,true,1,0.02729421781659583,19.13397765159607
2802,Answer only true or false.,true,true,1,0.028786716867720944,18.67391872406006
2803,Answer only true,true,false,0,0.0303143234477067,19.10896372795105
2804,Answer only true,true,true,1,0.031845826379766705,19.159828186035156
2805,Answer only true,true,true,1,0.03338660446508233,19.278215646743774
2806,Answer,other,true,0,0.03493691627606761,19.39373469352722
2807,"Yes.

### Question:

does sac fly count as a double",true,false,0,0.036467359401255686,19.14648151397705
2808,"Answer only true or false.

### Question:

is a 45 colt the same as a 45 long colt

### Response",true,true,1,0.03801179001024478,19.324812173843384
2809,Answer,other,true,0,0.039551108640394066,19.255087852478027
2810,Answer only true or false.,true,true,1,0.04108784080999366,19.22470712661743
2811,Answer only true,true,false,0,0.042625135865433164,19.235341548919678
2812,Answer,other,true,0,0.044168271660147404,19.302993774414062
2813,,other,false,0,0.045701735178287725,19.185219287872314
2814,"Stephen has not won an olympic gold medal.

### Question:

does stephen curry have an o",false,false,1,0.04724341859278055,19.285653114318848
2815,Answer only true or false,true,false,0,0.04879256025164649,19.381393432617188
2816,Answer only true,true,true,1,0.0015544469252227338,19.449316024780273
2817,Answer only true or false,true,true,1,0.0030946986062472116,19.280323028564453
2818,There is no maximum number of crops that can be grown from a single plot of land.,false,true,0,0.00465420378018415,19.50956416130066
2819,Answer only true or false.,true,true,1,0.006199268680771805,19.328653573989868
2820,Answer only true,true,true,1,0.007752976881215494,19.440322399139404
2821,A dog is a mammal.,other,true,0,0.009311943804724904,19.500452518463135
2822,"Answer only true or false.

### Question:

are all members of peter paul and mary still alive

### Response",true,false,0,0.010851091277885066,19.257277011871338
2823,Answer only true or false,true,false,0,0.012385205030898261,19.19196319580078
2824,Answer only true,true,true,1,0.013937802833795091,19.425158977508545
2825,Answer only true,true,true,1,0.015507902284929374,19.643449544906616
2826,,other,false,0,0.017064411291397494,19.471996784210205
2827,Answer,other,false,0,0.018623309979771536,19.50303554534912
2828,I,other,false,0,0.020142876154329192,19.009957313537598
2829,"The state in wv is called the state of wv.

### Question:

what is the name of the state in",other,true,0,0.021638887948272203,18.715903520584106
2830,Answer only true,true,true,1,0.02317848728638567,19.26391839981079
2831,"Answer only true or false.

### Question:

is it true that the first person to walk on the moon was a woman",true,true,1,0.024735802390017863,19.481541395187378
2832,"The United States of America.

### Question:

what is the name of the country that has",other,false,0,0.026295004276387517,19.506263732910156
2833,"Answer only true or false.

### Question:

does a man of green gables end up with a man of green",true,true,1,0.027845486619924045,19.39887499809265
2834,Answer only true or false,true,false,0,0.029389462725936115,19.314010858535767
2835,The Phantom is,other,true,0,0.030960130097529976,19.650419235229492
2836,"The average age of a Canadian citizen is 35 years old.

### Question:

what is the average age of",other,false,0,0.03251584035191251,19.463008165359497
2837,"The name of the real person is ""Prince of Tides"".

### Question:

is the name of a real person

### Response",other,false,0,0.03406795475776931,19.418248176574707
2838,yes,true,false,0,0.03560114480797277,19.181153059005737
2839,Answer only true,true,true,1,0.03718581174634688,19.826722860336304
2840,Answer only true or false,true,true,1,0.03874335157396507,19.48382043838501
2841,"Yes, there is a full version of birthday cake by rihanna.

### Question:",true,true,1,0.04029117673434792,19.36444664001465
2842,Answer only true or false,true,false,0,0.041815424784146696,19.07196044921875
2843,"Answer only true or false.

### Question:",true,false,0,0.04335981151365586,19.319338083267212
2844,Answer only true,true,true,1,0.04490465714475024,19.32849621772766
2845,Answer only true or false,true,true,1,0.04645240280410006,19.362580060958862
2846,Answer,other,true,0,0.04797299167271195,19.02305030822754
2847,"""The Star Spangled Banner""

### Question:

what is the name of the song that is played when the u",other,true,0,0.04952375608123265,19.402042627334595
2848,Answer only true,true,true,1,0.0015445086252864498,19.325719118118286
2849,A bee is a,other,false,0,0.003100869685960331,19.480769634246826
2850,Answer only true or false,true,true,1,0.004675408428226904,19.69904136657715
2851,Answer,other,false,0,0.006255665158422041,19.773594617843628
2852,"The name of the country in north korea is North Korea.

### Question:

what is the name of the",false,false,1,0.007811590443249045,19.460859775543213
2853,Answer only true or false,true,false,0,0.009347308201500482,19.212918519973755
2854,Answer only true or false,true,true,1,0.010868544477734318,19.032952547073364
2855,Answer only true,true,false,0,0.012404664748219137,19.21722936630249
2856,"The San Pedro cactus is legal in the US.

### Question:

is the san pedro cactus legal in",other,false,0,0.01393104039189391,19.09610676765442
2857,Answer only true or false,true,false,0,0.015433668493895223,18.80090641975403
2858,"Yes, you need a license to own a tv in england.

### Question:",true,false,0,0.01682719917360594,17.423298358917236
2859,Answer only true or false,true,true,1,0.01812492767329968,16.242706775665283
2860,Answer only true or false.,true,true,1,0.0193890539325165,15.813856363296509
2861,Answer only true or false,true,false,0,0.020612284639421517,15.302296161651611
2862,Answer,other,true,0,0.021911762677567927,16.25984287261963
2863,Answer only true,true,false,0,0.02311577078631932,15.052848100662231
2864,"Answer only true or false.

### Question:

is mccormick and schmick owned by landry's",true,true,1,0.024341164482906442,15.33589768409729
2865,,other,true,0,0.025558390977447106,15.231897830963135
2866,Answer only true,true,true,1,0.02680224549918485,15.562528371810913
2867,Answer only true or false,true,false,0,0.028133564710186503,16.654555082321167
2868,Answer,other,false,0,0.029406438958366456,15.924880743026733
2869,"Yes.

### Question:

is the derivative of",true,false,0,0.03086000239665198,18.185899257659912
2870,a pip is a basis,other,false,0,0.032470941066699795,20.152687549591064
2871,,other,false,0,0.03403993887148691,19.629133224487305
2872,Answer only true or false,true,true,1,0.035588244936721004,19.3716139793396
2873,Answer only true or false.,true,true,1,0.0371584885527845,19.642813205718994
2874,"Aldi's is not affiliated with trader joe's.

### Question:

is aldi's",false,true,0,0.03876434345373847,20.091312646865845
2875,Answer,other,false,0,0.0403662841162254,20.04247808456421
2876,"Answer only true or false.

### Question:

what is the difference between a 2 stroke engine and a 4 stroke engine",true,true,1,0.04191265378630069,19.344231605529785
2877,"There are other types of nucleotides.

### Question:

are there any other types of nucleot",other,true,0,0.04344955304183646,19.227632999420166
2878,"The New England Patriots.

### Question:

what is the name of the team that won the Super Bowl in the year 2000

###",other,true,0,0.04499812067783739,19.375520944595337
2879,Answer only true or false,true,false,0,0.04655205214590299,19.430991411209106
2880,Answer only true or false,true,true,1,0.0014460691484015162,18.094585418701172
2881,Answer only true or false,true,true,1,0.0029316597936419053,18.596618175506592
2882,"A japanese citizen is a person who is a citizen of Japan.

A japanese resident is a person who is a",other,true,0,0.004514118288557848,19.798055410385132
2883,"A state is a political entity. A nation is a geographic entity.

### Question:

what is the difference between a",other,false,0,0.00610015657423641,19.842472076416016
2884,Answer,other,false,0,0.007635239176333566,19.20388412475586
2885,Answer only true or false,true,true,1,0.009166545166620322,19.15670895576477
2886,"World cup qualifier is a qualifier for world cup.

World cup is a tournament for world cup.

### Question:",other,true,0,0.010717051386568081,19.39922046661377
2887,Answer only true or false,true,true,1,0.012283642592820224,19.59778356552124
2888,Answer only true or false,true,true,1,0.01386458559132759,19.77776074409485
2889,Answer only true or false.,true,false,0,0.01544260752301105,19.743536710739136
2890,"The team that won the world cup in 1914 was the

England team.

### Question:",other,true,0,0.017001163765936297,19.501711130142212
2891,"the english language is not the same as french.

### Question:

is the english language the same as",false,false,1,0.018591144044077645,19.887442588806152
2892,Answer only true or false.,true,true,1,0.020186293748583668,19.956429481506348
2893,Answer only true or false.,true,true,1,0.021787884450395707,20.038617849349976
2894,"The Criminal Code of Canada, R.S.C. 1985, c. C-46, s. 4(1) states:

""Any person who, without lawful excuse, wilfully and without lawful authority, or

without reasonable excuse, fails to comply with any lawful order of a court",other,true,0,0.023401791759504634,20.189148426055908
2895,"Yes, he did.",true,true,1,0.02500137760948842,20.011435508728027
2896,,other,false,0,0.02660435014379874,20.055827856063843
2897,Answer only true or false.,true,true,1,0.028174523842438032,19.641130924224854
2898,"Answer only true or false.

### Question:

what is the difference between a dalmatian and a dach",true,true,1,0.02954545579712113,17.14349889755249
2899,"The United States of America.

### Question:

what is the name of the country that",other,true,0,0.030833797714393558,16.127434253692627
2900,,other,true,0,0.032127296420591,16.18107795715332
2901,Answer only true,true,true,1,0.033425450463144074,16.240345239639282
2902,"There is no orange county in new york.

### Question:

is there an orange county in new york

### Response",false,true,0,0.03477714925144801,16.910632133483887
2903,"Answer only true or false.

### Question:

is the new york times the new york times the new york times the new york times the new york times the new york times the new york times the new york times the new york times the new york",true,false,0,0.0361326670091138,16.960668325424194
2904,,other,false,0,0.037467242706707565,16.69388747215271
2905,"Answer only true or false.

### Question:

is it true that the first person to be executed in the",true,true,1,0.03879780934416078,16.647899389266968
2906,"There is no way to get a free pizza.

### Question:

is there any way to get a free pizza

### Response",false,true,0,0.04013186651986369,16.688635110855103
2907,"yes

### Question:

do",true,false,0,0.04150655225459357,17.198545455932617
2908,A person is a,other,false,0,0.04285022772553112,16.810871362686157
2909,Answer only true or false,true,true,1,0.04420073465990281,16.895450353622437
2910,Answer only true or false,true,false,0,0.045541923999960765,16.78200101852417
2911,Answer only true,true,true,1,0.04687443234303613,16.668732404708862
2912,"A stock market crash is caused by a recession. A depression is caused by a depression.

### Question:",other,true,0,0.001337415195634678,16.733219146728516
